specObjID,objID,z,zErr,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
327766097853966336,1237671764786807001,0.08962411,2.075775E-05,19.02109,17.57891,16.84002,16.4579,16.17329,0.05607113,0.007449658,0.006045149,0.006671444,0.01604509
328870002176321536,1237671763713065001,0.1211088,3.377517E-05,20.54808,18.47725,17.45521,17.01299,16.71345,0.1177734,0.009857439,0.006681337,0.006660916,0.01632817
1850022649586018304,1237662226225103001,0.09457245,1.696217E-05,19.10174,17.36844,16.4939,16.12438,15.82149,0.03851885,0.005117985,0.003989193,0.004223231,0.008908415
1864555176191354880,1237662224625828001,0.08703969,1.683265E-05,18.98838,17.09939,16.11854,15.69817,15.3357,0.03460854,0.004733574,0.003555762,0.003549505,0.007102034
2728111893859297280,1237670964842005001,0.1014367,2.820406E-05,20.70873,18.63671,17.66775,17.2389,16.88099,0.09773197,0.00962904,0.006660291,0.006711785,0.01531651
2794633447287580672,1237668294444385001,0.4162762,9.521151E-05,22.62468,20.86995,19.03921,18.39248,17.98674,0.5447492,0.05650425,0.01774564,0.01608678,0.0369285
2814875181527361536,1237667736114299001,0.04701531,1.124165E-05,18.12146,16.95887,16.44216,16.1227,15.90153,0.02096617,0.004680124,0.004219471,0.004591997,0.01009952
2829543765532764160,1237667736117117001,0.1001602,6.081238E-06,19.14454,18.01282,17.70702,17.43973,17.36454,0.04276646,0.009518788,0.00927869,0.01136559,0.03212247
2896960319647672320,1237671260660892001,0.0964298,1.355767E-05,19.24049,17.75799,17.00476,16.60251,16.33654,0.07313761,0.007708478,0.005974327,0.006007165,0.01337698
2900338844421351424,1237671260663841001,0.09663449,8.637729E-06,19.62682,18.29463,17.61663,17.2422,16.96059,0.0553326,0.009017469,0.008044361,0.008776122,0.0164143
3136894105829795840,1237667912215757001,0.1298389,1.150042E-05,19.4985,18.37068,17.60173,17.14007,16.8905,0.04353987,0.008439999,0.006409333,0.006322251,0.0129897
3243733650063255552,1237655106765259001,0.06141767,2.048674E-05,20.28488,18.44699,17.60685,17.17313,16.846,0.08300598,0.01082972,0.007327822,0.006986165,0.0163476
413240483687458816,1237651212289049001,0.2704019,4.204153E-05,22.44536,19.76616,18.0924,17.47306,17.13407,0.6381924,0.02851079,0.01100193,0.0100631,0.02900916
586601587070232576,1237671266571387001,0.084983,2.102215E-05,20.00172,18.23854,17.4312,17.06205,16.78117,0.04905793,0.007299757,0.005621928,0.005949349,0.01153703
664433811664168960,1237651823251620001,0.08064719,1.834825E-05,19.53053,17.78585,16.88858,16.44926,16.14861,0.05215376,0.006678023,0.004940888,0.005039813,0.01100269
680145833194186752,1237654610682577001,0.1045206,1.193249E-05,19.60999,18.24541,17.60461,17.22729,17.00791,0.05945782,0.01006123,0.008336772,0.008972107,0.02508277
1473964377727068160,1237657612338594001,0.124144,2.552651E-05,19.51913,17.60834,16.54266,16.13359,15.75792,0.06278709,0.006166414,0.0043603,0.004373287,0.01038679
1532502931327182848,1237661850924876001,0.1812516,3.076084E-05,20.60294,18.60154,17.52587,17.07906,16.76653,0.1211884,0.01138506,0.007282954,0.006922533,0.01739678
1798154285641394176,1237661068175606001,0.161439,3.479713E-05,20.66769,18.44449,17.24813,16.74951,16.40928,0.1011899,0.009816631,0.005745421,0.005591306,0.01214925
1914031549653739520,1237661816028922001,0.1298196,4.279644E-05,20.23912,18.57156,17.60623,17.21763,16.85804,0.07856066,0.0107427,0.006926248,0.006963265,0.01397552
1955852016672598016,1237651497368617001,0.2298437,8.257246E-06,19.82578,18.98911,18.40559,18.03686,17.92339,0.05756484,0.01286457,0.01131897,0.01160182,0.03528187
2281207413942020096,1237665127999144001,0.06243845,8.052451E-06,18.87338,17.96487,17.61592,17.31385,17.19682,0.02222528,0.00580778,0.00578089,0.00607095,0.01588895
2553607570946287616,1237667292644508001,0.1803018,3.045043E-05,20.73918,18.73066,17.41102,16.89611,16.51196,0.127612,0.01157549,0.006464601,0.006200403,0.01385514
2568226128279922688,1237667292650013001,0.08403753,6.597481E-06,19.45315,18.31413,17.63194,17.14899,16.86986,0.03327205,0.007255124,0.005976303,0.005604833,0.01325799
2738310412335343616,1237667429017453001,0.1110874,2.617771E-05,19.92344,18.30609,17.47345,17.05219,16.74144,0.07943565,0.0105119,0.00766814,0.008989619,0.02365658
2929720270073653248,1237668625163813001,0.07846165,1.731977E-05,18.69052,16.75761,15.80284,15.34868,15.01827,0.03115906,0.004211284,0.003210973,0.003356111,0.006004554
2930879160865810432,1237668625164927001,0.03184951,7.717159E-06,17.22686,16.23249,15.70033,15.42784,15.20161,0.01118956,0.003266321,0.002980195,0.003300728,0.006711934
2940888015230232576,1237667914347643001,0.1191979,2.324109E-05,20.08108,18.16554,17.13037,16.71244,16.34681,0.06973214,0.008178265,0.005465046,0.005286507,0.01037837
3322542247005677568,1237662266468467001,0.08059991,3.215172E-05,21.00379,19.01215,18.00025,17.50396,17.11301,0.1018998,0.01133977,0.007554638,0.007116485,0.0151717
327800182714427392,1237671763712934001,0.08240224,7.194458E-06,19.30893,17.82627,17.18959,16.80978,16.55075,0.05969525,0.008499534,0.007803721,0.007886135,0.02496338
334512426844186624,1237651504879436001,0.08371294,4.042011E-05,21.37841,18.65723,17.61775,17.07592,16.62651,0.2230024,0.01131891,0.007772929,0.007461532,0.01899726
335667188864149504,1237651504880550001,0.06145182,8.516992E-06,18.26602,17.09487,16.59372,16.26788,16.04238,0.02788931,0.005671841,0.005360318,0.005992671,0.01954369
335682032271124480,1237648704586318001,0.2081211,3.661093E-05,20.78161,18.41754,17.09581,16.58287,16.22592,0.1357242,0.01015035,0.005704902,0.005325689,0.01300786
336763122314405888,1237648704586580001,0.1461147,2.343219E-05,20.60113,18.52185,17.42303,16.92171,16.55976,0.1097784,0.009732499,0.006192658,0.005872275,0.01505254
495541675926513664,1237651496297169001,0.1698159,2.785748E-05,20.20599,18.33409,17.16354,16.65059,16.316,0.1128846,0.01169315,0.006864213,0.006335312,0.01723884
502234953195481088,1237651496836006001,0.08241112,1.657324E-05,18.74219,16.86869,15.91313,15.43234,15.10465,0.0391256,0.004874683,0.003608536,0.003699524,0.007492449
635157118353172480,1237654601555444001,0.06518205,9.211713E-06,18.56383,16.69941,15.82816,15.42881,15.10652,0.02402299,0.003816192,0.003118044,0.003059749,0.006137954
677815143303768064,1237651249890853001,0.1922155,3.032659E-05,20.64768,18.60679,17.32755,16.84358,16.52868,0.1320213,0.01217602,0.006585772,0.00594958,0.01378956
739829250139383808,1237652949068284001,0.07867519,1.234074E-05,18.72349,17.35529,16.61001,16.17956,15.89648,0.03732136,0.005823935,0.004619157,0.004912594,0.0114955
749919467877722112,1237670955716772001,0.3373682,6.916842E-05,23.2346,20.52152,18.79285,18.12231,17.80674,1.421039,0.05438434,0.01836052,0.01512443,0.03852419
1600015695762974720,1237662474232398001,0.04546021,9.507166E-06,19.45306,17.81181,17.41118,17.13838,17.07831,0.07621329,0.007940619,0.008742735,0.009110996,0.03492697
1603418405396834304,1237662474236003001,0.05787023,1.645025E-05,19.1859,17.7213,17.19016,16.92724,16.7144,0.07396872,0.009865348,0.008335466,0.009443068,0.03274595
1854514710850856960,1237662663746847001,0.3156765,5.407135E-05,22.22999,19.83156,18.21763,17.62996,17.27132,0.3843558,0.02183727,0.009604053,0.009413731,0.02165284
1857861068500527104,1237662663749665001,0.1122183,3.230194E-05,20.51312,18.49049,17.46515,17.00583,16.60088,0.08369645,0.008595293,0.005912282,0.006271436,0.01289148
2262021214153238528,1237665443127034001,0.1983677,4.794306E-05,19.69402,18.25002,17.28583,16.85938,16.59239,0.1133649,0.01224698,0.008173236,0.009211492,0.02622212
2418469909471193088,1237665531179041001,0.102035,2.187484E-05,19.93333,18.01188,17.00731,16.57175,16.23345,0.06436104,0.007269981,0.005150647,0.005115203,0.01063734
2420699443905980416,1237665531180024001,0.06535198,1.396032E-05,18.3918,16.82882,16.0327,15.64648,15.35002,0.02824725,0.004450407,0.003601381,0.003703593,0.007734458
2560319540416243712,1237667292110193001,0.1077067,1.556471E-05,19.2576,17.98807,17.26782,16.8736,16.61245,0.04973826,0.009585078,0.006933376,0.007334628,0.01793804
2852029335525681152,1237665566621631001,0.1982974,2.203838E-05,20.04897,18.66504,17.64502,17.14961,16.81573,0.1005002,0.01242364,0.008005735,0.007351714,0.02004853
3323729719010027520,1237655469135954001,0.2637772,7.645241E-05,21.62121,19.59665,18.12786,17.6259,17.44567,0.3728062,0.02976301,0.01213412,0.01085733,0.03814356
3324833903578998784,1237655468599936001,0.5381172,0.0002012588,23.97138,21.33917,19.39109,18.42833,18.11518,2.527082,0.1336332,0.03509647,0.02364758,0.06173936
345716995120982016,1237648721247863001,0.1411813,1.032949E-05,19.61237,18.203,17.42752,17.02102,16.69166,0.0432651,0.007708086,0.006023919,0.006221918,0.01661419
473003336589666304,1237653653451047001,0.1362481,3.179185E-05,20.82963,18.83522,17.71642,17.23864,16.8645,0.1133219,0.0115087,0.007104266,0.006815996,0.01481635
546178035078948864,1237651273502163001,0.155141,2.713712E-05,20.72134,18.49792,17.27918,16.75172,16.41493,0.1813101,0.01299877,0.007374779,0.007158772,0.01643656
637330028442445824,1237654604778439001,0.1008359,2.327841E-05,19.37038,17.88935,17.19303,16.80099,16.54507,0.06680463,0.009385792,0.007519235,0.007755612,0.02005286
835543388047566848,1237652944242803001,0.02421037,6.129662E-06,18.74743,17.82012,17.44016,17.2619,17.17231,0.04645607,0.009609889,0.009761928,0.01412057,0.08259229
837726193305282560,1237656494034977001,0.01398242,4.733243E-06,18.94263,18.14196,17.82539,17.69224,17.59946,0.03167699,0.008779205,0.008933592,0.01160583,0.04471266
916581521203161088,1237655463784481001,0.1968508,4.379915E-05,21.45838,18.90756,17.62518,17.13762,16.79797,0.2525547,0.01320881,0.007120012,0.006869106,0.01547366
985183348701816832,1237657628448719001,0.04443089,1.067878E-05,18.87413,17.48102,16.98718,16.64803,16.49667,0.03336245,0.006277833,0.005397726,0.006104254,0.01497216
1064100800785049600,1237658304350323001,0.07260629,1.198261E-05,19.33602,17.79778,17.02113,16.57562,16.29998,0.04711957,0.007252911,0.005473081,0.005633645,0.01221163
1347874031944099840,1237657774466466001,0.1641275,3.359817E-05,20.67564,18.53646,17.3534,16.86823,16.52954,0.120616,0.01081764,0.006562571,0.006460933,0.01441939
1595567071582775296,1237662504830501001,0.08366675,2.075902E-05,18.36614,16.98594,16.35564,15.99035,15.81465,0.03931358,0.00585954,0.004948975,0.005780234,0.01566005
1604415937337911296,1237662504303068001,0.1262607,2.630487E-05,19.30836,17.28267,16.23285,15.76667,15.40317,0.0546747,0.005343723,0.003788399,0.003711411,0.00839774
1818381728981477376,1237661811739001001,0.08512208,2.289575E-05,20.65176,18.75185,17.88872,17.48521,17.19009,0.1351676,0.01127266,0.00808381,0.008048046,0.01914799
1992961360689915904,1237664291005006001,0.06811801,1.884007E-05,18.77607,16.99765,16.00426,15.4707,15.04718,0.09926002,0.007157413,0.005357987,0.004857804,0.01070326
2230560055915210752,1237665368505254001,0.1839377,2.790974E-05,20.326,18.35499,17.16327,16.69639,16.35602,0.07838378,0.008902567,0.00542998,0.005362941,0.01241482
2271075685193771008,1237665442593702001,0.1153108,7.282875E-06,19.13101,18.16697,17.73897,17.39792,17.31331,0.0428072,0.008963415,0.008482097,0.01012815,0.03101549
2478114281674008576,1237671689618195001,0.1234888,3.977494E-05,20.71883,18.77851,17.74789,17.30553,16.94708,0.1174966,0.01241793,0.007748615,0.007741238,0.01788618
3001779514737977344,1237665566603346001,0.1645041,8.33961E-06,19.78749,19.21539,18.90685,18.66487,18.74881,0.04006667,0.0105468,0.01116504,0.01164369,0.04419886
3348436020717709312,1237665569302905001,0.1196642,2.607024E-05,20.21753,18.21668,17.18209,16.76008,16.38438,0.09004192,0.009576402,0.005940831,0.005813806,0.01265233
408731936123545600,1237648703525159001,0.1357619,1.514205E-05,20.64835,19.03358,18.20721,17.72852,17.36225,0.1298885,0.01619565,0.01223374,0.01112758,0.02850749
824327544105887744,1237652943160935001,0.1473171,5.656164E-05,20.41651,18.62917,17.6075,17.12752,16.72819,0.2009252,0.01842656,0.01177024,0.01169303,0.03349347
841074480804554752,1237656241169695001,0.1510465,4.124848E-05,21.21859,19.03115,17.86057,17.38303,16.98681,0.1624954,0.01334287,0.007735933,0.007049296,0.01434805
894117672889903104,1237655349425341001,0.4470691,0.0001172476,24.04938,21.06388,19.41491,18.62978,18.29474,1.601906,0.06543682,0.02239472,0.01912468,0.0494288
1437885003223558144,1237660765919314001,0.04748199,1.252263E-05,18.89961,17.19534,16.43956,16.06742,15.78195,0.02453805,0.004241774,0.003622608,0.003711627,0.006819517
1444564536311965696,1237661150307156001,0.4180788,8.823872E-05,23.46879,20.51837,18.87269,18.26946,17.83606,1.01857,0.04896849,0.01760781,0.01588892,0.03601667
1594276790224840704,1237662503756235001,0.1707809,4.456919E-05,20.92114,18.82623,17.62222,17.17889,16.83241,0.151321,0.01272637,0.007263057,0.007179535,0.01828479
1953473772686174208,1237673310965531001,0.2036546,4.747665E-05,21.3412,18.77648,17.37374,16.81278,16.39691,0.3065933,0.01577454,0.008411685,0.008122223,0.01690478
1960318232854292480,1237671122690507001,0.1644285,3.301461E-05,20.51596,18.60846,17.47173,17.02659,16.68656,0.08854987,0.01119844,0.0064756,0.006154089,0.01308414
2033511356031854592,1237662238013260001,0.2382849,4.334411E-05,21.36242,18.97364,17.53105,17.02785,16.66236,0.3011047,0.01571177,0.0077623,0.006695244,0.01651712
2048033996947875840,1237662263250846001,0.05045425,1.030441E-05,17.3505,15.8632,15.16234,14.79817,14.49612,0.01810534,0.003148155,0.002757345,0.002829811,0.005899237
2050306939325278208,1237662263252288001,0.2902539,6.544538E-05,22.48992,20.14601,18.46727,17.84252,17.45026,0.4852887,0.02786277,0.01121591,0.009807369,0.02453372
2057115396309280768,1237662267531854001,0.1195575,2.318216E-05,19.57717,17.80163,16.79344,16.35402,15.99176,0.05243648,0.006725226,0.004701063,0.004581714,0.009786081
2394832597306861568,1237665441523368001,0.1402137,1.681246E-05,19.528,18.08624,17.29651,17.20711,16.64124,0.07392388,0.01029034,0.007990664,0.01137692,0.02355006
3118748590055385088,1237667782845137001,0.1440878,1.781701E-05,20.04666,18.62426,17.85667,17.4593,17.17243,0.07631133,0.009788715,0.00801556,0.007768842,0.022252
385070990650009600,1237655693020693001,0.07964274,1.676806E-05,18.26576,16.18537,15.14101,14.66111,14.2765,0.02750821,0.003552035,0.002585185,0.002532601,0.00398453
749938709331208192,1237652901834785001,0.1401575,1.164074E-05,19.51199,18.25892,17.49303,17.07473,16.8258,0.07389299,0.01072105,0.008591085,0.009354311,0.02801155
948155370860210176,1237654606945911001,0.09638008,2.674846E-05,19.822,17.68748,16.77047,16.35699,16.02096,0.07357647,0.006866317,0.004929699,0.004883307,0.01046183
1513331292551276544,1237661852548858001,0.1715682,2.246097E-05,20.18285,18.67482,17.80731,17.38174,17.10432,0.09912328,0.01143107,0.008248028,0.008405103,0.02167705
1540325132545845248,1237661852540797001,0.1449677,2.969702E-05,19.34869,17.45677,16.32972,15.86347,15.48046,0.05868183,0.005931193,0.003879688,0.003812425,0.007459406
1606787860189440000,1237661139033981001,0.1063322,1.455661E-05,19.54903,18.00186,17.23996,16.79997,16.54261,0.04596421,0.007408034,0.005795946,0.006297265,0.01401924
1644970601594513408,1237661434312786001,0.1917668,8.060675E-06,18.65456,17.80663,17.2104,16.9108,16.76656,0.02356271,0.006396694,0.00549331,0.005830697,0.01737138
1644988743536371712,1237661434312524001,0.1829085,3.312999E-05,20.28118,18.35101,17.26517,16.81918,16.472,0.1142125,0.01125944,0.007407887,0.00742103,0.01917844
1833007437821536256,1237661975475454001,0.1633981,3.645666E-05,21.96846,18.99706,17.80712,17.34253,16.98549,0.4524213,0.01516183,0.008675268,0.008025457,0.02000345
2113329043444099072,1237663786889249001,0.07837504,8.017068E-06,19.39871,18.1253,17.62093,17.26557,17.18001,0.06772417,0.01197779,0.01140454,0.01139901,0.03698899
2113336190269679616,1237663786888856001,0.2399154,4.913335E-05,20.28885,18.70117,17.57468,17.08555,16.7812,0.1726806,0.0214056,0.01161723,0.01108149,0.02812799
2675286950855862272,1237667782824231001,0.04328915,2.832844E-05,19.26727,17.74438,17.10751,16.78045,16.58219,0.05723503,0.007549462,0.008065791,0.008322235,0.02158923
2981394573437200384,1237667781226791001,0.1872965,1.518182E-05,19.91804,18.9965,18.39155,18.028,17.82332,0.04827017,0.01145893,0.009384482,0.009734118,0.0256862
2987083167443216384,1237667781231313001,0.1639541,2.934622E-05,19.81889,18.22616,17.19592,16.74965,16.40016,0.07185283,0.009950324,0.00634777,0.006006888,0.01344637
3091772892237555712,1237668349209674001,0.1076002,2.259556E-05,18.60005,17.17002,16.41248,16.01631,15.72576,0.03476509,0.00550204,0.004342783,0.004053653,0.009493595
3099608012130641920,1237668349217014001,0.09562536,5.976094E-06,18.94888,17.82926,17.16183,16.72187,16.46832,0.03355198,0.006835929,0.005644816,0.005350329,0.01315341
3100794110399768576,1237668349217276001,0.06465296,9.913429E-06,18.44839,17.08038,16.46931,16.06773,15.80196,0.03664124,0.005118476,0.004406824,0.004340101,0.01044592
3101967018908215296,1237667781233148001,0.107132,2.312145E-05,20.50507,18.4359,17.46056,17.08678,16.79744,0.08626577,0.008676637,0.005877485,0.0059997,0.0127869
487664499545892864,1237651190814016001,0.06115801,8.426285E-06,18.91791,17.52235,17.15331,16.86348,16.93377,0.06542526,0.01010394,0.009698179,0.01197688,0.04306974
555171216365742080,1237651540322157001,0.4776101,0.0001178377,24.92079,21.22163,19.49981,18.64918,18.23017,1.932868,0.07364956,0.02643597,0.02066984,0.05138001
582207658661013504,1237651754547741001,0.4841894,0.0001687885,24.37343,20.92713,19.16889,18.28677,17.78472,2.906375,0.09663656,0.03074073,0.02348205,0.0525435
584482552564180992,1237651736833360001,0.0794874,1.904913E-05,18.08366,16.62255,15.87253,15.45689,15.14691,0.03716798,0.00508701,0.004306728,0.004540741,0.01282328
586727481151612928,1237651736835064001,0.1504247,2.38388E-05,19.97334,18.04282,16.9009,16.41746,16.06066,0.09160852,0.008810631,0.005499787,0.005399658,0.01386839
593509544018077696,1237651754557178001,0.1345258,2.774629E-05,20.6176,18.80755,17.81579,17.41038,17.08204,0.1006374,0.01135454,0.00753124,0.00807522,0.01804335
600211061550901248,1237651754561766001,0.4231442,9.072987E-05,22.48879,20.76639,18.89822,18.16115,17.70139,0.7327675,0.07060056,0.02051553,0.01722427,0.03837846
637401771576158208,1237654605852443001,0.08848999,1.411858E-05,19.98963,18.38968,17.58319,17.08079,16.82547,0.08611742,0.01090883,0.008251835,0.007693557,0.0224587
688046923348731904,1237651539793740001,0.3160476,7.735377E-05,24.90511,20.67528,18.94326,18.25608,17.92368,1.566947,0.04587143,0.01715516,0.01561439,0.04145939
956061685154605056,1237654881266041001,0.09451189,2.935348E-05,20.19776,18.43006,17.49771,17.09581,16.8084,0.06566503,0.00891095,0.005879974,0.005918694,0.01234259
1088753500478793728,1237658611983057001,0.1303505,3.08739E-05,20.87183,17.86884,16.94927,16.46485,16.06189,0.2921625,0.009341696,0.006571382,0.00644146,0.01480653
1363640758774556672,1237660343395877001,0.2324982,5.371336E-05,21.53166,19.17815,17.72136,17.20999,16.86003,0.2632216,0.01612288,0.008545449,0.008338551,0.02145901
1541364171117979648,1237662196136018001,0.1550272,2.67889E-05,19.96891,18.50127,17.6315,17.18436,16.90096,0.08112916,0.01025651,0.007451504,0.00723032,0.01733648
1631572228682311680,1237658611447759001,0.3430387,9.374805E-05,23.34751,20.80975,18.79049,18.14445,17.95755,1.214656,0.06587718,0.01700416,0.01422464,0.04231899
1770041425572947968,1237662641197548001,0.06133275,2.159795E-05,20.50962,18.45188,17.52636,17.10861,16.78109,0.09286451,0.008915414,0.006172333,0.005864373,0.01360099
1810604333012641792,1237661813881766001,0.01049131,3.920127E-05,19.38634,17.7589,17.17325,16.92314,16.72968,0.1239698,0.0118436,0.01152366,0.01461603,0.04970913
1910757747742238720,1237661949723345001,0.2114776,3.952107E-05,21.34438,19.18922,17.7714,17.27453,16.89071,0.2599212,0.01729428,0.008398244,0.007237529,0.01587276
2067241091148572672,1237662268613657001,0.1288925,4.122535E-05,20.10423,18.41971,17.29857,16.77901,16.32038,0.08752859,0.01189273,0.00705816,0.007477949,0.01469475
2636984363320895488,1237665369572901001,0.09137134,1.655372E-05,18.63503,17.01555,16.165,15.69037,15.37708,0.03113523,0.005141792,0.003895967,0.00394757,0.007615511
318644000154216448,1237671140406985001,0.1184545,2.38564E-05,18.60142,16.74691,15.85092,15.43642,15.11002,0.0436376,0.005428143,0.003982209,0.003872785,0.007800791
337802989999777792,1237648720706012001,0.4265061,0.0001446521,22.47503,20.71625,18.91721,18.17517,17.74966,0.5932178,0.05860086,0.01985152,0.01554731,0.03791574
424513778890074112,1237660025031754001,0.1346832,1.175835E-05,21.65623,20.25451,19.29531,18.78369,18.42092,0.1791621,0.02350402,0.01579973,0.0144655,0.03320453
945793344972285952,1237671129127715001,0.1340639,2.732687E-05,20.45262,18.43771,17.35841,16.89454,16.57219,0.08073346,0.009303055,0.005814035,0.005677651,0.01066325
979564843797342208,1237657774472233001,0.04013375,1.409065E-05,18.20328,16.49801,15.69858,15.27787,14.93003,0.02555483,0.003907231,0.003260676,0.00333328,0.006154424
979573914768271360,1237657774472102001,0.2067137,4.000683E-05,20.25598,18.41505,17.17894,16.67843,16.31307,0.08141458,0.01002424,0.006049636,0.005958706,0.01300721
1003243105924704256,1237674365919560001,0.07028012,2.567769E-05,20.05717,18.12597,17.23689,16.80973,16.48702,0.07735594,0.008322363,0.005877334,0.005569281,0.01119989
1473932491889862656,1237661353778086001,0.1785006,3.635558E-05,20.19135,18.61827,17.58026,17.10537,16.80224,0.07034238,0.01022002,0.006595027,0.006465215,0.01340833
1862271764831168512,1237662224087581001,0.0219494,6.49163E-06,18.83492,17.77695,17.40974,17.19629,17.04827,0.03535951,0.007406295,0.007700247,0.009435371,0.02608979
1954615340918925312,1237663547971404001,0.1316065,2.871913E-05,20.33552,18.52828,17.49436,17.0428,16.67634,0.09574744,0.009857712,0.007343778,0.006999098,0.0174808
2008653336802256896,1237663530798547001,0.1689238,2.576397E-05,20.41171,18.42825,17.31275,16.7652,16.40337,0.1424732,0.01250764,0.008476843,0.007682948,0.02006415
2188762120076683264,1237667113871737001,0.1318214,2.051675E-05,19.97637,18.06537,17.15274,16.77877,16.48396,0.05754327,0.006782788,0.005095637,0.005384474,0.01145564
2241691511349602304,1237665328776348001,0.3869343,0.0001288071,24.23056,21.87249,20.27709,19.83655,19.97501,0.982449,0.08071028,0.02993057,0.03049166,0.1280698
2276670830911973376,1237664673251066001,0.1911296,3.908883E-05,20.63693,18.69472,17.34978,16.87503,16.52603,0.1118502,0.01087914,0.006309556,0.0062984,0.01643254
2283435026295056384,1237664672182698001,0.0557931,5.167964E-06,18.16964,16.97089,16.36177,15.96665,15.70722,0.01602182,0.004032473,0.003584873,0.003700053,0.007143707
2287886124191868928,1237664673253884001,0.138464,3.497366E-05,20.53984,18.64587,17.57211,17.14828,16.79779,0.097619,0.009740802,0.006674988,0.006985946,0.01839872
2552423122565359616,1237667254527001001,0.1420543,5.353305E-05,20.44402,18.44457,17.34407,16.86639,16.56307,0.1369188,0.01172954,0.007737934,0.007369224,0.01990257
2567085659323918336,1237667254531326001,0.08427457,1.816526E-05,18.1734,16.48507,15.68404,15.30614,14.98468,0.03218412,0.004286981,0.003620592,0.003611119,0.008490306
420120949069735936,1237663543684039001,0.1422452,1.613828E-05,19.74976,18.26947,17.37495,16.92535,16.61811,0.05426339,0.007993219,0.006339536,0.006038723,0.01517101
733023822315284480,1237652900212048001,0.1065281,8.189707E-06,19.69978,18.3366,17.64984,17.2539,16.9752,0.06103903,0.009064903,0.007414409,0.007659672,0.02211143
1111352585702369280,1237678617400116001,0.192757,1.895014E-05,19.8881,18.43465,17.68422,17.28774,17.00265,0.08233313,0.01576883,0.009100857,0.009275205,0.02541754
1344348723374745600,1237658424081515001,0.1446035,1.523293E-05,19.66065,18.24065,17.54387,17.14937,16.91209,0.09125245,0.01310709,0.01008611,0.01131457,0.032816
1454811159612909568,1237662498391589001,0.1274167,3.169883E-05,20.78627,18.26449,17.20932,16.71626,16.36386,0.1195087,0.00858222,0.005511854,0.005345688,0.0117408
1495230307400443904,1237661385997222001,0.1451873,3.368209E-05,20.24224,18.15615,17.04095,16.52807,16.16252,0.1119443,0.01091053,0.006402397,0.005942044,0.0130279
1563886568073095168,1237662340010869001,0.1106063,6.867972E-06,19.2318,18.51406,18.25469,17.96466,18.02579,0.0284793,0.008107143,0.008501552,0.009376505,0.03083766
1566138362551625728,1237662226235458001,0.09338975,3.332066E-05,19.66832,18.27163,17.59682,17.23998,17.02387,0.08451004,0.01180917,0.009890946,0.01111365,0.03236407
1773372676228802560,1237662226237424001,0.08398707,1.381113E-05,18.08319,16.21143,15.30115,14.86444,14.54811,0.02342727,0.003345707,0.002700982,0.002739268,0.004887939
2043541656308836352,1237662263247438001,0.1510778,3.780548E-05,19.77319,18.21876,17.22106,16.72961,16.37898,0.07190177,0.00950129,0.006425942,0.006244577,0.01524846
2223780746642876416,1237665329854546001,0.002260773,7.331143E-06,18.02936,17.52822,17.95444,19.30062,22.82695,0.0158648,0.005200322,0.008339426,0.03543857,1.84507
2741648251001268224,1237667783351206001,0.1869114,4.029827E-05,19.53136,18.11419,17.02624,16.52936,16.20078,0.08108748,0.01208471,0.007381694,0.00738049,0.0160694
2825032469978310656,1237667916490867001,0.5023755,0.0001340318,22.53343,21.18675,19.46178,18.54836,18.05957,0.5137387,0.06468932,0.0227745,0.015449,0.03133379
2937583432965842944,1237667916492833001,0.02231232,9.985164E-06,19.07333,18.05102,17.74037,17.63228,17.54565,0.06815888,0.01586853,0.02219303,0.02606293,0.05916255
2946610423866091520,1237668272969810001,0.1546859,2.033659E-05,19.97919,18.49845,17.80553,17.53742,17.20561,0.09957533,0.0175142,0.0129757,0.01654656,0.0347634
474104496646023168,1237653653451899001,0.1633492,1.751297E-05,20.12506,18.71597,17.84682,17.36828,17.04489,0.08079794,0.01222889,0.008560805,0.008555648,0.02108506
480915422749681664,1237679167161893001,0.04294613,1.780848E-05,18.66987,16.94241,16.12947,15.72676,15.38169,0.03531434,0.004637566,0.003706363,0.003802109,0.007886928
525933826854119424,1237651753989309001,0.06416003,2.511929E-05,19.41989,17.954,17.29121,17.01433,16.87934,0.1102705,0.01359078,0.01256608,0.01503276,0.06000946
534900895008188416,1237651753993372001,0.2781164,7.518873E-05,23.03718,19.85655,18.29539,17.69895,17.44468,1.47491,0.03714703,0.0161523,0.01386989,0.04517006
599019740685428736,1237651753487500001,0.4281297,0.000120561,23.46771,20.81597,18.97846,18.24769,17.87303,1.659898,0.07212788,0.02211612,0.01722143,0.04720294
636168119311689728,1237654600482554001,0.1895539,1.424999E-05,19.92256,18.60534,17.64303,17.15512,16.87844,0.06133854,0.01087082,0.007277559,0.006858345,0.01640605
645294617255766016,1237654601027617001,0.1628446,3.030119E-05,19.72871,18.4143,17.57183,17.12883,16.81777,0.08750621,0.01124211,0.007861482,0.007620981,0.02011328
651956283548657664,1237654599958266001,0.1550181,3.591009E-05,20.19838,18.46334,17.31958,16.87076,16.49958,0.09638895,0.01220095,0.006819749,0.006374117,0.01375466
922273417451825152,1237655502422868001,0.1257334,2.107451E-05,20.05084,18.18158,17.24503,16.80074,16.48055,0.05720844,0.00722099,0.005231445,0.005190339,0.01026671
